name,intercept,size (cm),weight (g),is_male,is_sick,age (y),max_speed (m/s)
Claudia die Lustige,1,25.573943571290528,366.3608714579833,0,0,2.205852433438731,2.2169897044594844
Sandra die Gefrässige,1,27.529604314548155,467.72054137827917,0,0,6.025506069276161,1.987711097216512
Adalwolf der Weise,1,25.269770848289905,485.1568507527905,1,0,1.0652310701982182,1.6894135788972664
Robert der Faule,1,28.954931900340195,556.3486839334932,1,0,3.3075325631902706,2.362613433202929
Belinda die Listige,1,24.207232897993002,502.02197993000726,0,0,1.6225322814170229,1.461790095152398
Belinda die Schnelle,1,14.69815036104886,356.08605418819093,0,0,3.9691340271074846,2.2701414757608336
Adalwolf der Agile,1,14.387930070394122,290.9235882375599,1,0,1.5581362347717753,2.0996652296663414
Mauro der Haudegen,1,27.46215824863117,523.7440429652338,1,0,4.122444661280622,1.6955215454008736
Sandra die Schnelle,1,18.94524135258802,317.7545328301165,0,0,4.374227630339693,2.111683304829039
Petra die Schnelle,1,11.145693814685742,253.7612154017353,0,1,1.80446700346509,1.6911260414097224
Gerda die Gescheite,1,26.031887378406807,466.4807076813562,0,0,0.868841614788729,1.7315043061079483
Claudia die Gescheite,1,24.4392146257189,450.00899925640465,0,0,4.432066787575244,2.031961385175839
Petra die Listige,1,28.922270879389536,538.778829486699,0,0,0.6186899385094324,1.6227256388249205
Herbert der Kuriose,1,27.220263361643298,384.8593331445884,1,0,8.590673611307807,1.8315357122707483
Petra die Schnelle,1,10.261184577501332,225.29605598244052,0,0,7.267987427439174,1.480164461198616
Claudia die Sture,1,16.226704339563376,343.065865268774,0,1,1.579626385017453,1.7178183571932302
Herbert der Traurige,1,23.720263718663535,410.57653397150904,1,0,9.240980611889137,1.9822779859329993
Herbert der Faule,1,28.985706809218787,314.3482242582304,1,0,6.666758138558664,1.9536418006273721
Adalwolf der Weise,1,12.04960706940367,234.78640245122656,1,0,9.660992862764585,2.3500988847527493
Eva die Sture,1,23.612848745129234,455.60290259425193,0,0,2.318347862321385,1.65593927471777
Sandra die Lustige,1,28.81770975136727,559.2288166001889,0,0,0.4226636155961505,1.9209632266208816
Robert der Haudegen,1,15.657089866267974,321.7440177219141,1,0,1.7102413827904805,1.9390154397401609
Adalwolf der Agile,1,15.910958997444641,384.70270164098906,1,0,3.9006095232865814,2.243830800211026
Belinda die Listige,1,16.641788753029736,338.34532218508406,0,0,3.4339149022950153,2.930011644367365
Kunigunde die Lustige,1,15.591339907649493,227.26876588385588,0,0,5.532586351423687,1.8380752494287553
Sandra die Gefrässige,1,15.71396598655953,342.2433319297013,0,0,4.403929624850945,2.502307672759924
Gerda die Schnelle,1,11.979030856113242,391.2868557591356,0,0,2.2337231130045176,2.012687014375335
Peter der Traurige,1,13.568001382435732,356.5214322885165,1,0,0.2014392960426814,1.7326430449157297
Kunigunde die Gefrässige,1,19.289700624448432,305.9868421656824,0,0,2.9275367098373994,2.1809360693220627
Peter der Faule,1,20.045148534019535,320.23526213432115,1,1,2.610781801217782,1.1779666808620388
Herbert der Agile,1,29.949255505341956,544.7103684541595,1,0,0.2246518580704393,2.393328683364195
Robert der Agile,1,27.490058766725866,371.40244451326294,1,0,7.462148577490097,1.4444940263945538
Gerda die Gescheite,1,21.515377246418314,364.32269890189883,0,0,5.893504992528909,2.153214828335171
Herbert der Haudegen,1,25.58434992746654,401.95052616327257,1,0,4.394875197835071,1.930224229775978
Petra die Schnelle,1,23.689522844236294,428.1452203618749,0,0,1.8138329777121898,1.663335072752814
Gerda die Lustige,1,14.877092061606906,401.93457139484906,0,0,2.72628141441434,1.8746087480836708
Sandra die Listige,1,14.937460099161573,332.13892513364686,0,0,7.499938318981524,2.2281649934557195
Mauro der Haudegen,1,19.85391529799873,331.8088845589334,1,0,4.3650633771731115,1.7182348247557124
Claudia die Listige,1,15.569472082620141,377.59672252903823,0,0,6.71520634701929,1.2775559942665153
Belinda die Lustige,1,24.530733440144978,473.89017757482554,0,0,8.656655892765077,1.8915691145969356
Petra die Sture,1,21.14754904590501,449.02473318076795,0,0,7.4265562121778075,1.8303152034148864
Adalwolf der Traurige,1,11.323303198310077,222.97335174834245,1,0,5.542243630489353,1.2974451750258131
Eva die Listige,1,19.53277746653784,500.40300977753276,0,0,0.6688069589050583,2.1542604372919305
Mauro der Haudegen,1,20.724557644751073,373.0905229357494,1,0,3.921336184765767,2.878762075941811
Sandra die Sture,1,10.11309902519849,220.8951097018141,0,0,3.9498901383058915,1.0713113560775889
Claudia die Gefrässige,1,13.807857206482616,299.93967249596244,0,0,8.733350301118053,1.6195687744439475
Peter der Haudegen,1,15.894913502495264,356.93946695567126,1,0,8.961791821179764,1.8348526328591799
Adalwolf der Traurige,1,11.964382169401341,285.8822146928367,1,0,2.8426578909952473,2.431328422967012
Belinda die Gescheite,1,26.118556559421155,398.7617724578906,0,0,4.065378019737423,2.4655613759886847
Peter der Agile,1,20.192280827727465,387.39958489935026,1,0,0.37174428733876663,1.533694039730108
Petra die Lustige,1,19.64038887443907,350.4453404169351,0,0,3.949537127820799,1.5936050965201163
Belinda die Schnelle,1,24.61242473027066,361.0106250099996,0,0,5.819788201870222,2.951043292496252
Herbert der Traurige,1,10.502472209070259,210.43189703887683,1,0,3.137859055326694,2.310200408429538
Sandra die Lustige,1,27.736493450925167,562.0724586813684,0,0,1.2477535277223195,1.7559116209461838
Petra die Schnelle,1,29.612941091409372,457.8288133716912,0,0,6.738107435656966,2.09055666728012
Robert der Traurige,1,25.977876958631327,252.84405744603643,1,1,7.9948955503490735,1.7906090196104991
Kasper der Weise,1,22.563177821622137,326.2079631390721,1,1,3.5245964608411393,1.7524269019076923
Belinda die Gefrässige,1,22.307015111148218,483.0151074831077,0,0,0.8255989025468791,1.8121590164827257
Kunigunde die Schnelle,1,25.891720882121138,516.6570702718191,0,0,6.412355906159178,1.9769582703995492
Herbert der Haudegen,1,12.172412348362226,191.15111701773517,1,0,9.711637465894547,1.465011574454079
Claudia die Sture,1,13.392521385897108,323.65582033719335,0,0,7.065368350761963,1.9452971873473357
Sandra die Gefrässige,1,13.21912693008709,250.02418739244246,0,0,5.149623771569669,2.265511350225896
Robert der Traurige,1,20.965057542672717,351.5995887030048,1,0,9.365477549541302,2.5443480725282424
Adalwolf der Faule,1,22.016134318058864,418.25774773634805,1,0,4.414298787402629,2.044239068810037
Kasper der Weise,1,15.985407841729364,332.4054728373489,1,0,1.8323021937768635,2.041228704460253
Petra die Sture,1,19.033891904307847,359.3703705536568,0,0,8.151099784301389,2.235128549655942
Sandra die Gefrässige,1,14.184478098006824,318.63370918831976,0,0,6.944681810280947,2.485786763306259
Kunigunde die Lustige,1,25.0716355730819,383.016864134985,0,0,4.341165296982194,1.6500767322140208
Claudia die Schnelle,1,13.161008461330141,259.45170103677145,0,0,8.720370896520887,1.8753715012023922
Eva die Sture,1,18.37143835967531,296.21116186199936,0,0,9.851283286769736,1.935724114319894
Hanlsli der Faule,1,23.56735022352495,455.3355338186533,1,0,0.08541599059963656,1.6220574063836701
Kasper der Faule,1,19.526934470872366,307.23519772292735,1,0,9.352999112096793,1.8779635818082798
Mauro der Agile,1,20.329412758031502,234.57024903069205,1,1,5.905416888029608,1.9855641045178956
Sandra die Lustige,1,20.31848666367337,286.02129754061644,0,0,9.140082670860526,1.728538538375063
Adalwolf der Kuriose,1,29.490885094701326,456.6546411298993,1,0,4.4676730808955325,1.8228113235542127
Petra die Sture,1,16.118350050715502,380.2401577522237,0,0,8.760471427170437,1.936922703945371
Petra die Gescheite,1,15.582656376918466,332.78280848140696,0,0,8.62959313105104,2.0331704536181214
Kunigunde die Gefrässige,1,15.272200757770735,354.9036756242174,0,0,4.769499427331253,2.712624167290085
Eva die Gescheite,1,16.413597244859048,438.8173118173946,0,0,6.174231431512474,1.343526900843693
Mauro der Weise,1,22.930822196352903,434.5082323690751,1,0,2.015424385839232,2.004093842483464
Herbert der Agile,1,11.064699305603723,309.5290143991482,1,0,2.991545484236263,2.5569926060209225
Claudia die Schnelle,1,11.995559249699738,304.58728065796834,0,0,8.031294898116341,1.5592168833461106
Gerda die Lustige,1,17.63156542993546,274.88880078653006,0,0,8.500093984902117,2.0431048355787373
Gerda die Schnelle,1,29.150683909310043,498.7954330068546,0,0,3.122919325144784,1.370221413929928
Claudia die Gefrässige,1,23.17164263693997,384.4544342871208,0,0,4.99288469813012,2.4995076911575733
Mauro der Agile,1,17.50587161250919,243.0625378529112,1,0,8.691759589180823,1.983879731420645
Adalwolf der Faule,1,17.53602546217217,389.81878411120135,1,0,5.810256218224707,1.9727710772452265
Kasper der Agile,1,25.75912663176223,410.28415360239916,1,0,9.146189609936673,2.0910908595856674
Herbert der Traurige,1,20.9450581027959,458.01226564649977,1,0,5.141218260501671,1.914891364443165
Petra die Lustige,1,29.650604383905875,528.7106616285818,0,0,5.918911129169749,0.8863033309114987
Adalwolf der Agile,1,28.087855208777288,534.0372788177235,1,0,0.060648586390109616,2.53661759599168
Kunigunde die Schnelle,1,28.625774331352908,481.0920053118433,0,0,4.501636180874056,2.482711248618048
Petra die Gefrässige,1,18.6621762604433,367.78261800244064,0,0,0.3170530814458039,1.715035694123112
Petra die Gefrässige,1,24.153632628008978,428.6061989083473,0,0,3.8880334826216014,1.965497564463117
Herbert der Faule,1,21.533576012431517,353.6161432826259,1,0,3.99885362243118,2.1913259717495674
Belinda die Sture,1,10.733688275096844,250.320458312862,0,0,9.146723476390868,1.755080962826123
Peter der Kuriose,1,10.260783520245727,246.46184024120865,1,0,2.5704601384706685,2.503814089736728
Sandra die Listige,1,22.49851258733738,302.7320541374097,0,0,8.084410306121473,1.9808465432853177
Kasper der Traurige,1,14.605983643050116,326.4444170065404,1,0,5.24179404256946,2.283143537347265
Hanlsli der Faule,1,23.079928792144436,445.104833202402,1,0,1.9736807596156836,1.0259230605297358
Gerda die Sture,1,26.882896692736036,456.64521576966723,0,0,0.41133264521933666,2.2877228832776337
Peter der Kuriose,1,18.571587738879707,374.0291190138792,1,0,6.283568904359351,1.9963330886509314
Adalwolf der Agile,1,19.901434565522727,259.7897111375481,1,0,6.144938800038916,0.7395052058366527
Adalwolf der Weise,1,21.32919221549484,416.0860657837341,1,0,4.652338308776813,1.876604347115103
Sandra die Sture,1,27.698653528068128,468.84397377529893,0,0,4.2672524437679815,1.2854087005837704
Gerda die Sture,1,13.84067121193638,225.5405619400709,0,0,9.705581184698511,1.8560097937308921
Hanlsli der Kuriose,1,21.65462630253245,455.55838322410875,1,0,3.5413156242320323,1.6547885840651577
Peter der Weise,1,11.427937977653617,237.63930539895628,1,0,7.7696450336477305,2.053564120443317
Hanlsli der Traurige,1,19.41427066733482,328.8861821323363,1,0,9.292673848796936,2.243354300992829
Sandra die Listige,1,27.91767311463722,428.17168659640737,0,0,2.368408961251082,1.543012751788932
Herbert der Agile,1,23.914522822662896,420.7025216169255,1,0,5.028303760043489,1.7826538148243052
Adalwolf der Kuriose,1,23.666375593200897,418.0197291594985,1,0,1.333230824687266,2.6502071936279785
Petra die Listige,1,11.816550262348624,255.3668728494112,0,0,4.157067463135399,2.314435902426213
Kasper der Weise,1,11.377388964917127,291.414336671175,1,0,5.949745025786304,2.223814424321879
Petra die Sture,1,19.90709361085244,358.81062824121034,0,0,7.605096756447923,2.272734268556949
Gerda die Schnelle,1,27.486781807729596,340.4228072078256,0,0,7.350358750448064,2.3241837457695507
Claudia die Sture,1,25.222798400725193,435.5268730313612,0,0,6.616373582704052,2.166520161715864
Hanlsli der Traurige,1,24.74594010055,393.24315909741614,1,0,8.804888709394024,1.8180168231240388
Mauro der Traurige,1,19.989636892959826,439.6414154790709,1,0,0.8263119125276741,1.9866811944003913
Peter der Agile,1,19.256255825961745,307.7552044377564,1,0,0.9915285887470526,2.9878294911165972
Hanlsli der Haudegen,1,22.113065756902323,399.4483038269603,1,0,3.6536104029133396,1.1244550410722889
Gerda die Gefrässige,1,24.265473814551296,558.227957546348,0,0,2.4322938185421608,1.9363152116608067
Kunigunde die Schnelle,1,23.080749579288366,243.06756723926776,0,0,9.217141239150637,2.0095527785846836
Kunigunde die Schnelle,1,25.598823772365915,368.10860917218747,0,0,1.4952027496549025,1.740691378941649
Belinda die Gescheite,1,29.787359544169693,428.9452300026097,0,0,9.163423373500203,2.837121648970615
Adalwolf der Kuriose,1,25.24819815614086,344.4443121686318,1,0,9.28093273416439,1.5723728926223806
Peter der Traurige,1,23.826379539003895,401.34556537050776,1,0,5.179020277984612,1.5536212132621405
Belinda die Gefrässige,1,28.33409110208274,522.7826976423003,0,0,7.270144747755683,1.9568574650055954
Mauro der Weise,1,15.382779671680218,266.60563057255945,1,0,1.7533660880291368,1.7503685803027802
Mauro der Haudegen,1,17.755638908035003,316.8042191879652,1,0,2.4298772072066486,2.477778875858869
Petra die Sture,1,10.783549222784588,243.31352984559732,0,0,7.410582143028115,2.259603949741382
Robert der Weise,1,27.245262763541678,444.4380156442768,1,0,6.689943268503576,1.7343815770441342
Claudia die Gefrässige,1,22.857125742104095,379.0951271941579,0,0,2.9666071554939144,1.8344949113420246
Adalwolf der Weise,1,16.387378444459095,351.34508223650477,1,0,5.176382463010116,1.8360112350852527
Robert der Traurige,1,16.686129724621104,389.3661096206518,1,0,2.361144688466512,1.9176116302672521
Claudia die Schnelle,1,18.056858574164444,395.35128779413606,0,0,6.140102705135177,2.194561952407244
Gerda die Lustige,1,12.148807748675928,158.38589898638594,0,0,9.101670717263653,1.5572350823293144
Herbert der Traurige,1,12.625926556009926,166.95917430571504,1,0,9.689379727380166,1.7805806920934126
Eva die Gescheite,1,10.280406694553044,222.36122743177935,0,0,3.8045670021940037,2.12142277847348
Hanlsli der Kuriose,1,27.939098632049983,538.8466206908922,1,0,2.2842534010993223,2.3630528088229585
Gerda die Listige,1,14.359356159729638,287.85730141952456,0,0,7.268146415605289,2.2797032664940957
Kunigunde die Lustige,1,17.48558092686278,252.69762410845857,0,0,7.7423911710209,2.1889807904378142
Kunigunde die Listige,1,21.243703519558093,369.6759907190973,0,0,9.435302123467123,1.3714365526710253
Claudia die Gefrässige,1,24.692113661140894,352.4363260348855,0,0,1.544495997000962,2.065085846525717
Petra die Gefrässige,1,14.724361548823978,276.924189239768,0,1,1.8927416414481701,2.0271419331174756
Petra die Lustige,1,13.013637679486889,144.1317311913723,0,1,9.560807374604135,1.9114395831291588
Hanlsli der Faule,1,20.41679509882438,405.8629450882865,1,0,1.7504205518302918,2.8788729446129944
Claudia die Sture,1,25.133837938104016,378.5500736897304,0,1,0.5897595949370538,1.9817702523151082
Kunigunde die Schnelle,1,25.857949048967182,332.0510541955916,0,1,6.3418724060995295,2.1676501600362346
Belinda die Listige,1,25.622302990076392,401.1933533853452,0,0,7.140244072562743,3.0871760784924005
Adalwolf der Haudegen,1,15.525370720951281,321.78147226398994,1,0,5.865322107072134,2.475845368919204
Kunigunde die Listige,1,25.903484118540817,415.79072929670036,0,0,8.168850952728699,2.6561967126591055
Gerda die Gescheite,1,24.692170858340397,327.46285246545756,0,1,3.0262743604808104,2.0433913447951375
Mauro der Traurige,1,28.38490735751279,441.5965834968478,1,0,4.810235311635114,1.8380981019936156
Belinda die Listige,1,14.447013272430286,272.37787131750116,0,0,0.8699697861521793,1.794147381566619
Mauro der Faule,1,16.57368148665936,312.372137748182,1,0,7.5461365593928225,2.411899011289513
Gerda die Gescheite,1,25.76909654827141,500.7728772811676,0,0,2.3700457802144346,3.4829221193056146
Kunigunde die Listige,1,14.977123036353534,310.4842465564385,0,0,1.8778187782368339,0.829265300922674
Petra die Schnelle,1,13.305495034103853,299.74749211726646,0,0,3.292110352648876,2.8699453446400125
Kasper der Agile,1,28.648241456481852,578.410371537069,1,0,5.467485845071569,2.2357115340876916
Petra die Listige,1,13.049353860654726,206.27565095889395,0,0,7.761449803413357,2.4446260466481524
Herbert der Traurige,1,20.692930917859456,284.1125967256659,1,0,8.349758875112602,1.6313997716884279
Belinda die Schnelle,1,18.15898689703714,294.88566809607346,0,0,3.3722537855727017,2.505793919100291
Petra die Gefrässige,1,20.510819186886792,398.526928184621,0,0,8.437400832147219,1.8011479295042239
Peter der Faule,1,19.004395372626313,383.91064483529624,1,0,5.966390211210307,2.041239566260444
Kasper der Weise,1,24.840461553790718,378.30616271677064,1,0,6.457372150332552,1.9422950914942285
Gerda die Listige,1,24.4440328595609,353.5263733389165,0,0,8.401341934069205,2.3658715206048377
Herbert der Weise,1,12.350463027331005,317.5562068594587,1,0,3.5504458791555837,1.536390413474019
Peter der Kuriose,1,21.72639883326654,402.15923913322877,1,0,5.24575979816712,2.114749512856926
Petra die Listige,1,23.50572417880525,351.8258556762537,0,0,2.6547252519235585,1.4396262090614158
Sandra die Lustige,1,24.12943428228292,431.84642076327333,0,1,2.5038938690421197,2.7510580233062836
Robert der Haudegen,1,12.052652789782659,321.14663093321093,1,0,0.4330262628154191,2.238372237333867
Gerda die Sture,1,13.776373281418179,241.4163766554238,0,1,4.319273387350233,2.0043253640786136
Hanlsli der Weise,1,14.043312746743602,237.63864532268667,1,1,1.6436672527264473,2.2729297530843167
Hanlsli der Kuriose,1,22.876639729220777,409.621150970309,1,0,6.099700952105678,2.028268467912664
Sandra die Listige,1,24.894702251758538,261.7724768347078,0,1,6.605085721678035,2.1283882440415915
Hanlsli der Weise,1,13.949793320508387,287.0788419767641,1,0,4.427211936446074,2.310743255745807
Eva die Gescheite,1,16.562599038351507,389.06899449118504,0,0,0.9067976828218394,1.9560123178181115
Kasper der Haudegen,1,25.098382371208086,436.77445400876854,1,0,6.239035183944752,2.4925442091979857
Petra die Sture,1,12.369766126198972,246.7585925139474,0,0,1.559273146474458,1.993419008380502
Petra die Lustige,1,10.334409922654569,254.38995590129963,0,0,3.3753639450752937,1.9711410895212105
Claudia die Gescheite,1,23.30248698047363,445.528521226299,0,0,1.9454370676727573,1.175194139169169
Claudia die Lustige,1,19.039836553384216,147.27988998121555,0,1,7.558301293485031,2.885217700552142
Mauro der Weise,1,10.583037590847354,137.73882010842289,1,0,8.090377777458869,2.110976627958975
Robert der Kuriose,1,28.246238781672666,380.68440624974556,1,1,8.035606233817706,1.8097646541820662
Gerda die Sture,1,29.198011563380796,533.79618033143,0,0,1.9579777714192348,1.2809991251004278
Kasper der Traurige,1,20.63740586350222,390.75445723639467,1,0,7.31250746662595,1.391917333241035
Petra die Listige,1,23.32077008031041,487.10073469630186,0,0,0.3288199146435211,1.8529768833514464
Kunigunde die Gescheite,1,27.401629284241793,451.4657317459466,0,0,7.825494745241807,2.3336931997347814
Claudia die Gefrässige,1,11.566650131446163,238.1534950067575,0,0,7.661806461353279,2.056255889147551
Robert der Haudegen,1,15.228950031988226,367.8381355851618,1,0,3.774903506259867,2.1047400040503494
Gerda die Sture,1,29.506188549210798,514.4942503016572,0,0,2.99400750762318,1.368187487060601
Gerda die Gefrässige,1,25.819224110932034,518.0740982719865,0,0,4.5261411376437515,1.6342265900897837
Adalwolf der Agile,1,12.713850457313834,324.49044095711236,1,0,1.9430015665121947,2.1443062131147212
Petra die Sture,1,13.100723117253409,151.66374919919005,0,1,9.863144000151486,1.4342258416970237
Kunigunde die Gescheite,1,20.495170073287532,291.86394596951294,0,0,4.40929281730946,2.393001249257712
Belinda die Listige,1,27.30550382013916,388.10427267056457,0,0,8.7649425933852,2.560033000642516
Gerda die Schnelle,1,21.696850294814226,346.85448364865294,0,0,8.919170271075183,1.9244864789112632
Kunigunde die Listige,1,21.618558022288347,418.8543689307701,0,0,4.842079836497396,2.5338226318263066
Gerda die Gescheite,1,18.898214029445136,304.24020604554147,0,0,5.07504345134095,2.317976798094677
Kunigunde die Sture,1,26.332414039473733,471.3003401349775,0,0,4.1194852032753735,2.804780800887249
Petra die Gescheite,1,22.23872647913365,425.76235957254346,0,0,8.388402553379432,2.212765769592487
Kasper der Faule,1,26.29769714148942,431.0085347400514,1,0,1.1700321734242036,1.568291528025047
Adalwolf der Faule,1,21.66899577592944,402.7263160313979,1,0,3.6396202163320615,1.6312438593350618
Kasper der Agile,1,16.641839761182815,376.98765968251496,1,0,2.024767047694944,1.5642267068250812
Eva die Listige,1,27.039626963162114,282.172717113865,0,1,2.779533097886391,1.817506106470549
Gerda die Lustige,1,16.60914821912303,210.53293520231742,0,0,9.716261240784155,2.0184692936758935
Peter der Haudegen,1,29.110372062307484,503.5540006536788,1,0,2.4395829394119497,2.85141651712694
Eva die Schnelle,1,29.08613375093523,450.17001678016175,0,0,4.565670497821033,1.6582860146161333
Claudia die Lustige,1,29.421016123136376,524.2558076559721,0,0,2.2056604377078424,1.6742603817712816
Hanlsli der Weise,1,16.97471954097894,386.32830675512173,1,0,5.577885065371589,1.9944720018886941
Kasper der Agile,1,24.936613598061324,345.071114784017,1,0,9.207560787911465,1.6078840374721737
Herbert der Traurige,1,27.294944456431928,621.033461829029,1,0,2.9575557534378403,1.7411126887791666
Adalwolf der Traurige,1,22.352111312708445,345.6918920603396,1,0,6.033088325562686,1.5974406253676379
Kunigunde die Gefrässige,1,15.265880869975634,382.9431511478179,0,0,2.377619166478807,1.3156311858628076
Eva die Schnelle,1,19.40217147569731,462.91451434869094,0,0,1.322045952391262,1.5220362321624283
Herbert der Agile,1,17.790426292932978,403.06146409752125,1,1,1.9668793077794944,1.9064975962203143
Mauro der Haudegen,1,22.949073710326026,369.3290663773079,1,0,8.084843821128928,1.9448263950997167
Hanlsli der Agile,1,24.68779260391621,359.723921133125,1,0,8.40958961935309,1.633215456979348
Peter der Agile,1,17.670889701344116,344.58450508451847,1,0,5.7212175292527165,1.6086550566004734
Robert der Kuriose,1,12.081799369506863,219.25918921114442,1,0,5.444037400813439,1.9515123669923797
Herbert der Weise,1,17.74947199966084,350.47815466513595,1,0,1.2569930076163038,1.582827085316788
Kasper der Haudegen,1,19.23532340481901,355.0650194224299,1,0,6.4498101002218275,3.193832672440709
Mauro der Agile,1,16.308304236118545,322.03598424115603,1,0,6.17124436079942,2.178086253018266
Robert der Weise,1,17.870973772361005,439.81363239748464,1,0,4.198271243659036,1.5799449421774017
Herbert der Weise,1,15.77117704408307,313.46929754044186,1,0,7.7244110093146805,1.8925487986428553
Kunigunde die Gescheite,1,22.504269478270867,354.36922454306375,0,0,8.956750498651639,0.9885078321800012
Gerda die Listige,1,11.647546735025784,249.15234565858788,0,0,7.477697247662846,1.9311860196167199
Peter der Haudegen,1,28.915961671963387,481.2469405031182,1,0,1.886630112163259,1.7669101514249042
Adalwolf der Weise,1,28.619716183353617,479.77306264700934,1,1,4.499815994051781,2.196821891852533
Eva die Schnelle,1,28.861719694954196,420.8434401198296,0,0,8.921132132265058,2.2637246680574448
Robert der Faule,1,18.779947961407608,229.49959872046244,1,0,8.70276536519882,1.3119911082810085
Gerda die Lustige,1,10.653168724124178,273.3145981792177,0,0,2.257871279777588,1.975238529703249
Adalwolf der Traurige,1,29.156135749016542,413.2890086184968,1,0,1.358673540100892,2.113284032366479
Mauro der Kuriose,1,18.13915736381906,357.6459400763513,1,0,6.657222478758963,2.0225150229970517
Gerda die Sture,1,27.273440812509058,534.8495176349426,0,0,2.810311577960938,1.8292612075175725
Herbert der Faule,1,27.106652674527144,329.0661131291479,1,0,7.436796667172353,1.6785184710283771
Herbert der Faule,1,27.077667811328322,413.30073611179427,1,0,8.878702431873272,1.5487266589423483
Sandra die Sture,1,19.21399393802197,426.67022654152134,0,0,4.397946498440447,2.2469861426977706
Claudia die Listige,1,26.623371543701904,389.6758896470264,0,1,7.327161947967903,1.9722441957388346
Belinda die Gescheite,1,22.727616023196866,515.1247977406849,0,0,2.5122310394463288,2.694848299135083
Adalwolf der Agile,1,18.124711513779253,384.7761726816631,1,0,0.607993247522346,2.2830429528500886
Kasper der Weise,1,20.780397792327335,321.9286070368531,1,0,2.974195215689306,1.6608366307627707
Claudia die Lustige,1,18.612181935812345,297.38392468693263,0,0,6.9823558346008605,2.046004704433002
Kunigunde die Gefrässige,1,29.28498193606869,512.9433044044883,0,0,0.366597716443271,1.0906274261903492
Petra die Schnelle,1,13.792668874859377,275.8368716606518,0,0,6.8465121915436455,1.6460115747101751
Kunigunde die Schnelle,1,28.335357827639157,487.7515722064384,0,0,4.797920313424795,2.1770395568145706
Robert der Faule,1,19.68687729436312,443.6631382493473,1,0,0.8709730935294857,2.756097303015471
Eva die Gescheite,1,28.40420388081369,575.4877903411832,0,0,0.6755317198186761,1.5311283024749827
Eva die Gescheite,1,14.739030864869944,324.26657475724267,0,0,4.269652641703049,1.9210259092630302
Claudia die Listige,1,23.44969298959591,338.76126469794735,0,0,6.1763371991147045,1.7363440948028197
Claudia die Gescheite,1,15.984125028957854,332.54827367291904,0,0,2.591274757212847,1.740645746035303
Herbert der Kuriose,1,19.00220628472374,387.1338107730662,1,0,0.30181254351315134,2.6718720158429172
Sandra die Listige,1,18.057897417988304,347.855834810037,0,0,4.169971990644433,1.9231701229165932
Petra die Lustige,1,17.396450161332737,320.1773117435379,0,0,5.086561849789595,1.9705731537339455
Sandra die Sture,1,17.423242385880556,254.14193662805388,0,0,4.092348861743588,1.0276053956802431
Sandra die Lustige,1,13.907815132642385,292.1159672160595,0,0,5.887946892578104,2.155520007915623
Kunigunde die Listige,1,13.29543629530333,381.5335077089093,0,0,5.889588319878664,0.6419439761157628
Mauro der Weise,1,17.3988761025926,251.68870744241636,1,0,4.6638233822971635,2.595919847239471
Robert der Kuriose,1,13.998014944556939,308.12227051405966,1,0,2.2244709203574797,2.2601359251375834
Kunigunde die Listige,1,22.184906173671656,343.9616430116232,0,0,6.662981968175716,1.7911100881750626
Kunigunde die Listige,1,12.30037837707692,237.8500956044757,0,0,8.69297843200007,2.8882342772150844
Sandra die Gescheite,1,10.520085951527282,206.19741427409397,0,0,6.931247059453836,1.1918661866342866
Gerda die Lustige,1,14.568313705900461,280.0175255623911,0,0,7.93165149728596,1.338043756388627
Adalwolf der Agile,1,22.815821395001862,428.57819056936813,1,0,9.61966636125643,2.0996403977314553
Claudia die Lustige,1,18.444922472203704,363.4439155082467,0,0,1.8880433237771077,3.3235769465830627
Sandra die Sture,1,18.507951204495626,328.8539208970494,0,0,9.949393132648488,1.3876498883477255
Gerda die Gefrässige,1,10.962560927769996,229.69778252452522,0,0,7.03688646632414,0.9876380181660007
Gerda die Lustige,1,14.704648981610816,382.17414927578994,0,0,1.8754433587276598,1.6358246586548926
Hanlsli der Kuriose,1,12.767845086263051,134.40615479953036,1,1,9.445133659327416,2.3148496934126745
Kunigunde die Listige,1,15.874284312888493,280.6230380384464,0,0,2.7022217624759626,2.3673763304324957
Gerda die Schnelle,1,10.044169947915911,276.8771925016617,0,0,2.0514424829944575,1.9255363002714212
Sandra die Sture,1,23.439856035042066,390.2368238208704,0,0,0.8222634172879195,1.6099050161284558
Petra die Schnelle,1,15.498963590551424,251.96318341765567,0,1,7.189926847251426,0.7990696266078507
Gerda die Lustige,1,29.03386381170786,431.9754790021418,0,0,2.2944912659073537,1.9279093820092272
Gerda die Gescheite,1,11.973572062799407,315.7605870666151,0,0,2.7954126493617,2.044851367718384
Mauro der Haudegen,1,13.709596659586365,209.59118467508387,1,0,6.752853298105686,1.7649830841980312
Petra die Listige,1,25.573552731939063,467.00199452910056,0,0,3.5750415877246446,3.5981710842971872
Eva die Gefrässige,1,28.942686794675282,495.7670984394127,0,0,5.9498529080983245,2.79096217964601
Kunigunde die Lustige,1,25.779915249645555,384.52932063121784,0,1,5.57238232674128,2.186106847188097
Claudia die Lustige,1,29.147099856862372,495.8664709932545,0,0,2.282368604984187,2.3215994097330057
Belinda die Gefrässige,1,21.770446579311443,450.43764678882565,0,0,0.8791136615049733,1.9014762863919896
Kunigunde die Gescheite,1,13.648646776909931,423.83855873212076,0,0,2.109389600346585,2.575164341055332
Kunigunde die Gefrässige,1,11.605496493101503,64.77917003106481,0,0,9.775846156591486,1.55214477755406
